tid,label,lat,lon,day,hour,category
12580,445,40.8271431774592,-73.9464669351531,2,15,1
12580,445,40.80463955350261,-73.9378621335528,2,15,1
12580,445,40.8214125514114,-73.85954898955849,2,16,2
12580,445,40.819981210498206,-73.8546244834275,2,17,1
12580,445,40.8276361255471,-73.9468449354172,3,1,7
12580,445,40.8272695184776,-73.9455427553185,3,2,2
12580,445,40.8077803549009,-73.9442856340474,3,13,3
12580,445,40.827239966885706,-73.9457092228197,3,16,0
12580,445,40.8268609128913,-73.9461971439807,3,21,0
12580,445,40.790163558635705,-73.9523218848988,4,1,3
12580,445,40.827239966885706,-73.9457092228197,4,18,0
12580,445,40.8268609128913,-73.9461971439807,4,19,0
12580,445,40.8276745767872,-73.94595031342949,4,20,4
12580,445,40.8270935739187,-73.94643249374779,4,21,0
12580,445,40.8276361255471,-73.9468449354172,5,2,7
12580,445,40.82844242306661,-73.9451122352548,5,2,0
12580,445,40.8276745767872,-73.94595031342949,6,18,4
12580,445,40.827239966885706,-73.9457092228197,6,21,0
12581,445,40.8270935739187,-73.94643249374779,0,0,0
12581,445,40.8276361255471,-73.9468449354172,0,0,7
12581,445,40.8272695184776,-73.9455427553185,0,0,2
12581,445,40.827239966885706,-73.9457092228197,0,7,0
12581,445,40.8268609128913,-73.9461971439807,0,7,0
12581,445,40.8265076731523,-73.9503908157349,0,8,1
12581,445,40.7140859412733,-74.008584022522,0,9,1
12581,445,40.7165220553973,-74.0021793325121,0,9,3
12581,445,40.8271431774592,-73.9464669351531,0,13,1
12581,445,40.8232990286825,-73.9418603427692,0,13,2
12581,445,40.825409,-73.947929,0,15,4
12581,445,40.827267066858,-73.9495436759488,0,15,4
12581,445,40.8270935739187,-73.94643249374779,1,0,0
12581,445,40.82844242306661,-73.9451122352548,1,3,0
12581,445,40.827317694487206,-73.9456173786988,1,3,0
12581,445,40.8276361255471,-73.9468449354172,1,3,7
12581,445,40.827267066858,-73.9495436759488,1,12,4
12581,445,40.827239966885706,-73.9457092228197,2,9,0
12581,445,40.827267066858,-73.9495436759488,2,16,4
12581,445,40.8268609128913,-73.9461971439807,2,17,0
12581,445,40.827239966885706,-73.9457092228197,4,9,0
12581,445,40.827239966885706,-73.9457092228197,6,9,0
12581,445,40.8265076731523,-73.9503908157349,6,9,1
12584,445,40.8276361255471,-73.9468449354172,0,1,7
12584,445,40.8272695184776,-73.9455427553185,0,1,2
12584,445,40.827239966885706,-73.9457092228197,0,9,0
12584,445,40.825409,-73.947929,0,10,4
12584,445,40.827239966885706,-73.9457092228197,3,8,0
12584,445,40.8268609128913,-73.9461971439807,3,8,0
12584,445,40.825354845841204,-73.9485991001129,3,8,4
12584,445,40.8265076731523,-73.9503908157349,3,16,1
12584,445,40.8267851427846,-73.94981346245271,3,16,4
12584,445,40.82844242306661,-73.9451122352548,3,21,0
12584,445,40.8270935739187,-73.94643249374779,4,1,0
12584,445,40.827317694487206,-73.9456173786988,4,2,0
12584,445,40.8276361255471,-73.9468449354172,4,2,7
12584,445,40.8272695184776,-73.9455427553185,4,2,2
12584,445,40.8268609128913,-73.9461971439807,4,13,0
12584,445,40.8267851427846,-73.94981346245271,4,14,4
12584,445,40.8265546917399,-73.948608030476,4,15,3
12584,445,40.8265076731523,-73.9503908157349,4,15,1
12584,445,40.7564573646771,-73.84606361389159,4,22,7
12584,445,40.827317694487206,-73.9456173786988,4,23,0
12584,445,40.82844242306661,-73.9451122352548,4,23,0
12584,445,40.827239966885706,-73.9457092228197,5,11,0
12584,445,40.8268609128913,-73.9461971439807,5,11,0
12584,445,40.825409,-73.947929,5,11,4
12584,445,40.8265076731523,-73.9503908157349,5,12,1
12584,445,40.7477480379781,-74.0069652418318,5,13,3
12584,445,40.7564573646771,-73.84606361389159,5,22,7
12584,445,40.8205875031734,-73.94363697923859,6,1,8
12584,445,40.8276361255471,-73.9468449354172,6,1,7
12584,445,40.8272695184776,-73.9455427553185,6,1,2
12584,445,40.7564573646771,-73.84606361389159,6,22,7
12584,445,40.8265076731523,-73.9503908157349,6,23,1
12585,445,40.827522469341,-73.94951105117799,0,0,0
12585,445,40.8276361255471,-73.9468449354172,0,0,7
12585,445,40.8272695184776,-73.9455427553185,0,0,2
12585,445,40.825354845841204,-73.9485991001129,0,15,4
12585,445,40.825409,-73.947929,0,15,4
12585,445,40.8693915901654,-73.9152431488037,0,16,1
12585,445,40.825898000292,-73.9509385255165,0,19,4
12585,445,40.8270935739187,-73.94643249374779,0,23,0
12585,445,40.8272695184776,-73.9455427553185,1,2,2
12585,445,40.827239966885706,-73.9457092228197,1,11,0
12585,445,40.8271431774592,-73.9464669351531,1,16,1
12585,445,40.8214125514114,-73.85954898955849,3,21,2
12585,445,40.827239966885706,-73.9457092228197,6,13,0
12585,445,40.8267851427846,-73.94981346245271,6,19,4
12588,445,40.827239966885706,-73.9457092228197,3,11,0
12588,445,40.8268609128913,-73.9461971439807,4,8,0
12588,445,40.8265076731523,-73.9503908157349,4,8,1
12588,445,40.68312,-73.97597900000001,4,9,7
12588,445,40.68342337416821,-73.9749306562182,4,14,4
12588,445,40.684490000000004,-73.977447,4,14,0
12588,445,40.80463955350261,-73.9378621335528,4,16,1
12588,445,40.8271431774592,-73.9464669351531,4,18,1
12588,445,40.8267851427846,-73.94981346245271,4,20,4
12588,445,40.8270935739187,-73.94643249374779,5,0,0
12588,445,40.827397,-73.945516,5,1,6
12588,445,40.8276361255471,-73.9468449354172,5,1,7
12588,445,40.8272695184776,-73.9455427553185,5,1,2
12588,445,40.827239966885706,-73.9457092228197,5,9,0
12588,445,40.7085883614824,-73.9910316467285,5,14,1
12588,445,40.690628688279794,-73.981043006149,5,14,6
12588,445,40.8270935739187,-73.94643249374779,5,22,0
12588,445,40.82844242306661,-73.9451122352548,5,22,0
12588,445,40.827397,-73.945516,5,22,6
12588,445,40.8276361255471,-73.9468449354172,6,0,7
12591,445,40.8247773517162,-73.8830700584595,0,17,2
12591,445,40.8248373443873,-73.8912609984168,0,17,5
12591,445,40.73287356825,-73.9975941550718,0,20,0
12591,445,40.82844242306661,-73.9451122352548,0,23,0
12591,445,40.8265546917399,-73.948608030476,1,17,3
12591,445,40.8263894125059,-73.9467654270757,1,17,4
12591,445,40.826391529340896,-73.9481660368683,1,17,4
12591,445,40.8267851427846,-73.94981346245271,1,17,4
12591,445,40.8247773517162,-73.8830700584595,1,18,2
12591,445,40.8235595912558,-73.8918237002402,1,19,5
12591,445,40.827317694487206,-73.9456173786988,1,22,0
12591,445,40.8276361255471,-73.9468449354172,1,23,7
12591,445,40.827397,-73.945516,2,1,6
12591,445,40.8272695184776,-73.9455427553185,2,1,2
12591,445,40.827239966885706,-73.9457092228197,2,9,0
12591,445,40.8268609128913,-73.9461971439807,2,9,0
12591,445,40.8265546917399,-73.948608030476,2,9,3
12591,445,40.8265076731523,-73.9503908157349,2,9,1
12591,445,40.71634217049621,-74.0015423499456,2,14,3
12591,445,40.8271431774592,-73.9464669351531,2,19,1
12591,445,40.8267851427846,-73.94981346245271,2,19,4
12591,445,40.82844242306661,-73.9451122352548,2,22,0
12591,445,40.827317694487206,-73.9456173786988,3,1,0
12591,445,40.8276361255471,-73.9468449354172,3,1,7
12591,445,40.827397,-73.945516,3,2,6
12591,445,40.8272695184776,-73.9455427553185,3,2,2
12591,445,40.8268609128913,-73.9461971439807,3,9,0
12591,445,40.829939480432294,-73.944165087743,3,11,1
12591,445,40.8265076731523,-73.9503908157349,3,15,1
12591,445,40.82689148699121,-73.95002584730791,3,19,4
12591,445,40.826391529340896,-73.9481660368683,3,19,4
12591,445,40.827317694487206,-73.9456173786988,4,0,0
12591,445,40.82844242306661,-73.9451122352548,4,0,0
12591,445,40.8270935739187,-73.94643249374779,4,1,0
12591,445,40.8276361255471,-73.9468449354172,4,2,7
12591,445,40.827397,-73.945516,4,2,6
12591,445,40.8272695184776,-73.9455427553185,4,2,2
12591,445,40.8268609128913,-73.9461971439807,4,11,0
12591,445,40.8693915901654,-73.9152431488037,4,12,1
12591,445,40.8263905463915,-73.9508352036714,4,12,4
12591,445,40.8276745767872,-73.94595031342949,4,16,4
12591,445,40.8265546917399,-73.948608030476,4,16,3
12591,445,40.825409,-73.947929,4,16,4
12591,445,40.684490000000004,-73.977447,4,16,0
12591,445,40.68312,-73.97597900000001,4,17,7
12591,445,40.68312,-73.97597900000001,5,0,7
12591,445,40.7085883614824,-73.9910316467285,5,2,1
12591,445,40.8270935739187,-73.94643249374779,5,3,0
12591,445,40.82844242306661,-73.9451122352548,5,3,0
12591,445,40.827317694487206,-73.9456173786988,5,4,0
12591,445,40.8276361255471,-73.9468449354172,5,4,7
12591,445,40.827397,-73.945516,5,4,6
12591,445,40.827239966885706,-73.9457092228197,5,14,0
12591,445,40.8268609128913,-73.9461971439807,5,14,0
12591,445,40.82689148699121,-73.95002584730791,5,20,4
12591,445,40.8276745767872,-73.94595031342949,5,20,4
12591,445,40.827317694487206,-73.9456173786988,6,3,0
12591,445,40.82844242306661,-73.9451122352548,6,3,0
12591,445,40.8270935739187,-73.94643249374779,6,3,0
12591,445,40.8276361255471,-73.9468449354172,6,3,7
12591,445,40.8265076731523,-73.9503908157349,6,18,1
12591,445,40.805369,-73.96589200000001,6,19,0
12595,445,40.827239966885706,-73.9457092228197,0,12,0
12595,445,40.8268609128913,-73.9461971439807,0,12,0
12595,445,40.8265546917399,-73.948608030476,0,12,3
12595,445,40.8263894125059,-73.9467654270757,0,16,4
12595,445,40.825898000292,-73.9509385255165,0,20,4
12595,445,40.826085513364,-73.95090579986571,0,20,4
12595,445,40.8276361255471,-73.9468449354172,1,0,7
12595,445,40.8272695184776,-73.9455427553185,1,1,2
12595,445,40.8268609128913,-73.9461971439807,1,10,0
12595,445,40.8265546917399,-73.948608030476,1,10,3
12595,445,40.82689148699121,-73.95002584730791,1,10,4
12595,445,40.80463955350261,-73.9378621335528,1,11,1
12595,445,40.827317694487206,-73.9456173786988,2,2,0
12595,445,40.8276361255471,-73.9468449354172,2,2,7
12595,445,40.827397,-73.945516,2,2,6
12595,445,40.8272695184776,-73.9455427553185,2,3,2
12595,445,40.809651295251,-73.9492222277079,2,13,3
12595,445,40.7085883614824,-73.9910316467285,2,16,1
12595,445,40.68312,-73.97597900000001,2,23,7
12595,445,40.8265076731523,-73.9503908157349,3,0,1
12595,445,40.827317694487206,-73.9456173786988,3,0,0
12595,445,40.82844242306661,-73.9451122352548,3,0,0
12595,445,40.8268609128913,-73.9461971439807,3,9,0
12595,445,40.825409,-73.947929,3,9,4
12595,445,40.8265076731523,-73.9503908157349,3,10,1
12595,445,40.7572212983984,-73.9915466308594,3,10,1
12595,445,40.75733507501,-73.9911603927612,4,12,1
12595,445,40.7085883614824,-73.9910316467285,4,15,1
12595,445,40.68312,-73.97597900000001,5,1,7
12595,445,40.8247747033937,-73.9442162969589,5,2,1
12595,445,40.827317694487206,-73.9456173786988,5,2,0
12595,445,40.827239966885706,-73.9457092228197,5,15,0
12595,445,40.8268609128913,-73.9461971439807,5,15,0
12596,445,40.827239966885706,-73.9457092228197,0,10,0
12596,445,40.80463955350261,-73.9378621335528,0,11,1
12596,445,40.82400806059261,-73.8918237002402,0,11,5
12596,445,40.827239966885706,-73.9457092228197,1,9,0
12596,445,40.7411986230451,-73.99532735481979,1,13,3
12596,445,40.825409,-73.947929,2,12,4
12596,445,40.8265076731523,-73.9503908157349,2,12,1
12596,445,40.73475566975021,-73.9894450177697,2,16,3
12596,445,40.825409,-73.947929,2,22,4
12596,445,40.82844242306661,-73.9451122352548,2,23,0
12596,445,40.827317694487206,-73.9456173786988,3,1,0
12596,445,40.8276361255471,-73.9468449354172,3,1,7
12654,448,40.765363961249705,-73.97578597068791,1,22,0
12654,448,40.7561647919909,-73.99060249328609,1,23,4
12654,448,40.7567871688006,-73.99014516880779,1,23,1
12654,448,40.781291945305796,-74.02120749093491,2,8,4
12654,448,40.77732762,-74.02333137,2,8,3
12654,448,40.7446739718766,-73.9341480016831,2,9,6
12654,448,40.7653700556837,-73.97605687379841,2,14,1
12654,448,40.7813949731245,-74.0204289993657,4,10,0
12654,448,40.781356200000005,-74.0203160047531,4,10,3
12654,448,40.781291945305796,-74.02120749093491,5,10,4
12654,448,40.7813949731245,-74.0204289993657,5,21,0
12654,448,40.781291945305796,-74.02120749093491,6,6,4
12654,448,40.7653700556837,-73.97605687379841,6,7,1
12656,448,40.781291945305796,-74.02088616262041,0,8,4
12656,448,40.7839597743717,-74.01238511084371,0,8,2
12656,448,40.7514212717304,-73.942982581919,0,8,5
12656,448,40.765796489980296,-73.97983203018809,0,13,0
12656,448,40.7655028717874,-73.97801268229681,0,13,0
12656,448,40.7653700556837,-73.97605687379841,0,13,1
12656,448,40.781291945305796,-74.02088616262041,1,8,4
12656,448,40.7561647919909,-73.99060249328609,1,8,4
12656,448,40.7576340089401,-73.99498302786691,1,8,1
12656,448,40.7466392223744,-73.94554138183591,1,8,1
12656,448,40.75047562272479,-73.9402842521667,1,10,1
12656,448,40.7689575868845,-74.026274078325,1,13,1
12656,448,40.7653700556837,-73.97605687379841,1,16,1
12656,448,40.7576340089401,-73.99498302786691,2,8,1
12656,448,40.7466392223744,-73.94554138183591,2,9,1
12656,448,40.7448228008499,-73.9364557086827,2,12,6
12656,448,40.747614599377705,-73.883957862854,2,12,1
12656,448,40.7653700556837,-73.97605687379841,2,13,1
12656,448,40.75047562272479,-73.9402842521667,2,15,1
12656,448,40.7561647919909,-73.99060249328609,2,23,4
12656,448,40.7567871688006,-73.99014516880779,2,23,1
12656,448,40.7582533923748,-73.99248090010221,2,23,1
12656,448,40.781259608199,-74.02147143878841,3,0,4
12656,448,40.7819157609522,-74.02135667889698,3,0,3
12656,448,40.781259608199,-74.02147143878841,3,8,4
12656,448,40.7839597743717,-74.01238511084371,3,8,2
12656,448,40.7582533923748,-73.99298591934509,3,8,1
12656,448,40.7466603184955,-73.94468171423321,3,8,5
12656,448,40.75047562272479,-73.9402842521667,3,8,1
12656,448,40.7448228008499,-73.9364557086827,3,9,6
12656,448,40.7653700556837,-73.97605687379841,3,16,1
12656,448,40.756987649425795,-73.99009925734259,3,23,1
12656,448,40.7582533923748,-73.99298591934509,3,23,1
12656,448,40.7839597743717,-74.01238511084371,3,23,2
12656,448,40.781259608199,-74.02147143878841,4,9,4
12656,448,40.7839597743717,-74.01238511084371,4,9,2
12656,448,40.7819157609522,-74.02135667889698,4,13,3
12656,448,40.7809256058187,-74.01785646905171,4,13,3
12656,448,40.775773451454704,-74.02636014603041,4,13,0
12656,448,40.7655284166496,-73.9775937133093,4,14,0
12656,448,40.7653700556837,-73.97605687379841,4,14,1
12656,448,40.781259608199,-74.02147143878841,5,0,4
12656,448,40.7806375995126,-74.01785646905171,5,9,3
12656,448,40.7813476468091,-74.0203835333333,5,9,0
12656,448,40.781259608199,-74.02147143878841,5,10,4
12656,448,40.781931513287894,-74.0206509040469,5,22,0
12656,448,40.7839597743717,-74.01238511084371,6,6,2
12656,448,40.7643396572477,-73.984595540886,6,6,4
12656,448,40.7653700556837,-73.97605687379841,6,6,1
12656,448,40.773144574545995,-74.0271232779847,6,16,3
12657,448,40.7466392223744,-73.94554138183591,0,9,1
12657,448,40.75047562272479,-73.9402842521667,0,9,1
12657,448,40.74437954402379,-73.9306712150574,0,9,1
12657,448,40.74447987082871,-73.9335624597171,0,12,6
12657,448,40.7448185005553,-73.9371732736673,0,12,6
12657,448,40.7653700556837,-73.97605687379841,0,13,1
12657,448,40.7561647919909,-73.99060249328609,1,0,4
12657,448,40.756987649425795,-73.99009925734259,1,0,1
12657,448,40.7582533923748,-73.99298591934509,1,0,1
12657,448,40.7740829972902,-74.01238511084371,1,0,2
12657,448,40.7740829972902,-74.01238511084371,1,8,2
12657,448,40.781259608199,-74.02147143878841,1,8,4
12657,448,40.756823,-73.92948,1,10,1
12657,448,40.7566361584625,-73.99167537689209,1,11,1
12657,448,40.7572212983984,-73.9915466308594,1,11,1
12657,448,40.75816093286221,-73.99389839392299,1,11,1
12657,448,40.7688921851438,-74.0251322430889,1,11,1
12657,448,40.7813476468091,-74.0203835333333,1,11,0
12657,448,40.781259608199,-74.02147143878841,2,8,4
12657,448,40.7740829972902,-74.01238511084371,2,8,2
12657,448,40.7446715192372,-73.93388967456309,2,11,6
12657,448,40.7653700556837,-73.97605687379841,2,13,1
12657,448,40.756987649425795,-73.99009925734259,2,23,1
12657,448,40.7561647919909,-73.99060249328609,2,23,4
12657,448,40.75816093286221,-73.99389839392299,2,23,1
12657,448,40.7740829972902,-74.01238511084371,2,23,2
12657,448,40.780669,-74.01729499999999,2,23,4
12657,448,40.781931513287894,-74.0206509040469,3,0,0
12657,448,40.7827051478195,-74.0211902769318,3,0,4
12657,448,40.778980565405504,-74.01584812294709,3,0,0
12657,448,40.7740829972902,-74.01238511084371,3,7,2
12657,448,40.781259608199,-74.02147143878841,3,7,4
12657,448,40.7566361584625,-73.99167537689209,3,7,1
12657,448,40.7466392223744,-73.94554138183591,3,7,1
12657,448,40.74437954402379,-73.9306712150574,3,7,1
12657,448,40.7809256058187,-74.01785646905171,4,11,3
12657,448,40.746273465032,-73.9776568456809,4,18,0
12657,448,40.781259608199,-74.02147143878841,5,8,4
12657,448,40.7740829972902,-74.01238511084371,5,8,2
12657,448,40.744736410429,-73.9369436531613,5,9,6
12657,448,40.7448228008499,-73.9364557086827,5,9,6
12657,448,40.74437954402379,-73.9306712150574,5,14,1
12657,448,40.7561647919909,-73.99060249328609,5,14,4
12657,448,40.77732762,-74.02333137,5,14,3
12657,448,40.78747516289621,-74.0315069241344,5,18,1
12657,448,40.732153190325604,-74.0358889102936,5,19,4
12657,448,40.7333726748857,-74.03368949890141,5,19,5
12657,448,40.731646000000005,-74.00152800000001,5,20,0
12657,448,40.7689423540576,-74.02480518349479,6,6,1
12657,448,40.7658108931722,-73.9797861162575,6,6,0
12657,448,40.76565,-73.978738,6,6,0
12657,448,40.7653700556837,-73.97605687379841,6,7,1
12657,448,40.7658108931722,-73.9797861162575,6,15,0
12657,448,40.756774316967395,-73.991811275373,6,16,1
12657,448,40.7813476468091,-74.0203835333333,6,16,0
12658,448,40.7813476468091,-74.0203835333333,1,11,0
12658,448,40.781259608199,-74.02147143878841,3,8,4
12658,448,40.7740829972902,-74.01238511084371,3,8,2
12658,448,40.7572282991009,-73.9969743768554,3,8,4
12658,448,40.7466392223744,-73.94554138183591,3,8,1
12658,448,40.7446715192372,-73.93426855422129,3,11,6
12658,448,40.7514212717304,-73.942982581919,3,13,5
12658,448,40.7653700556837,-73.97605687379841,3,13,1
12658,448,40.7561647919909,-73.99060249328609,3,23,4
12658,448,40.7567308984519,-73.99000743437921,3,23,1
12658,448,40.781259608199,-74.02147143878841,4,0,4
12658,448,40.7827051478195,-74.0211902769318,5,6,4
12658,448,40.781259608199,-74.02147143878841,5,7,4
12658,448,40.7524809714823,-73.9943861930168,5,13,7
12658,448,40.7566361584625,-73.99167537689209,5,16,1
12658,448,40.75829522643971,-73.99436897659929,5,17,1
12658,448,40.77094625889861,-74.0229460972491,5,17,8
12658,448,40.781259608199,-74.02147143878841,5,18,4
12658,448,40.7740829972902,-74.01238511084371,5,18,2
12658,448,40.781259608199,-74.02147143878841,6,19,4
12659,448,40.781259608199,-74.02147143878841,0,7,4
12659,448,40.7740829972902,-74.01238511084371,0,7,2
12659,448,40.7448228008499,-73.9364557086827,0,9,6
12659,448,40.7446715192372,-73.93426855422129,0,9,6
12659,448,40.7653700556837,-73.97605687379841,0,16,1
12659,448,40.757464172853496,-73.991809452004,1,8,1
12659,448,40.7466392223744,-73.94554138183591,1,9,1
12659,448,40.7446715192372,-73.93426855422129,1,10,6
12659,448,40.778029402341,-74.0241568005355,1,11,3
12659,448,40.7853635238289,-74.018935229094,1,11,3
12659,448,40.78314438485621,-74.02056483376471,1,11,0
12659,448,40.7819157609522,-74.02135667889698,1,13,3
12659,448,40.7673061975676,-73.9822195394671,1,14,4
12659,448,40.7567308984519,-73.99000743437921,1,23,1
12659,448,40.757464172853496,-73.991809452004,1,23,1
12659,448,40.769022681125605,-74.02479944560221,1,23,1
12659,448,40.7738456125728,-74.020685332149,1,23,0
12659,448,40.744736410429,-73.9368862479922,2,9,6
12659,448,40.7449324266138,-73.9342742948165,2,12,0
12659,448,40.7582829546205,-73.9946157451021,4,1,1
12659,448,40.7740829972902,-74.01238511084371,4,2,2
12659,448,40.7827051478195,-74.0211902769318,4,2,4
12659,448,40.7799293919546,-74.01785646905171,4,15,3
12659,448,40.781353021533796,-74.02181571804842,5,8,4
12659,448,40.757464172853496,-73.991809452004,5,9,1
12659,448,40.7449688750558,-73.93666236767059,5,12,6
12659,448,40.7447924486293,-73.93756936840059,5,12,6
12659,448,40.7740829972902,-74.01238511084371,5,14,2
12659,448,40.7740829972902,-74.01238511084371,6,12,2
12660,448,40.7813151542147,-74.0213394649073,0,8,4
12660,448,40.7819157609522,-74.02135667889698,0,8,3
12660,448,40.758195577439295,-73.994162379469,0,8,1
12660,448,40.7576340089401,-73.99498302786691,0,8,1
12660,448,40.7448228008499,-73.9364557086827,0,12,6
12660,448,40.7449688750558,-73.93666236767059,0,12,6
12660,448,40.7654941998765,-73.97384016961709,0,13,5
12660,448,40.7653700556837,-73.97605687379841,0,13,1
12660,448,40.7813151542147,-74.0213394649073,1,8,4
12660,448,40.7740829972902,-74.01238511084371,1,8,2
12660,448,40.7446715192372,-73.93426855422129,1,9,6
12660,448,40.7448228008499,-73.9364557086827,1,9,6
12660,448,40.761170858250395,-74.011287689209,1,10,1
12660,448,40.761170858250395,-74.011287689209,1,13,1
12660,448,40.7658108931722,-73.9797861162575,1,14,0
12660,448,40.7653700556837,-73.97605687379841,1,15,1
12660,448,40.75686209798671,-73.99000743437921,1,23,1
12660,448,40.7571237754334,-73.9894826710224,1,23,0
12660,448,40.7827051478195,-74.0211902769318,1,23,4
12660,448,40.780935,-74.02242199999999,2,0,4
12660,448,40.7740829972902,-74.01238511084371,2,0,2
12660,448,40.7813151542147,-74.0213394649073,2,8,4
12660,448,40.757623162951,-73.9954765629739,2,8,1
12660,448,40.7653700556837,-73.97605687379841,2,13,1
12660,448,40.75686209798671,-73.99000743437921,2,23,1
12660,448,40.7574798232461,-73.9903345534857,2,23,1
12660,448,40.7813151542147,-74.0213394649073,3,8,4
12660,448,40.7740829972902,-74.01238511084371,3,8,2
12660,448,40.757623162951,-73.9954765629739,3,9,1
12660,448,40.7653700556837,-73.97605687379841,3,13,1
12660,448,40.7827051478195,-74.0211902769318,4,7,4
12660,448,40.7813752335407,-74.0203123607127,4,7,3
12660,448,40.7813151542147,-74.0213394649073,4,9,4
12660,448,40.7850500333333,-74.019416,4,10,0
12660,448,40.744422707797604,-73.85121314979779,4,20,3
12660,448,40.7516084293307,-73.85540552119491,4,23,1
12660,448,40.75686209798671,-73.99000743437921,5,0,1
12660,448,40.7813151542147,-74.0213394649073,5,9,4
12660,448,40.7720423272435,-74.0305315142155,5,9,1
12660,448,40.77159920867321,-74.02947577079091,5,9,5
12660,448,40.7572212983984,-73.9915466308594,5,9,1
12663,448,40.757244,-73.99006,0,23,1
12663,448,40.778980565405504,-74.01584812294709,1,0,0
12663,448,40.7813151542147,-74.02185014594019,2,7,4
12663,448,40.7446715192372,-73.93426855422129,2,10,6
12663,448,40.7561647919909,-73.99060249328609,2,11,4
12663,448,40.777645593264296,-74.0250576505993,2,13,4
12663,448,40.7658108931722,-73.9797861162575,2,14,0
12663,448,40.7653700556837,-73.97605687379841,2,17,1
12663,448,40.7561647919909,-73.99060249328609,2,23,4
12663,448,40.7740829972902,-74.01238511084371,3,6,2
12663,448,40.7572212983984,-73.9915466308594,3,7,1
12663,448,40.7813151542147,-74.02185014594019,4,11,4
12663,448,40.7813752335407,-74.0203123607127,4,18,3
12666,448,40.7813151542147,-74.02185014594019,0,5,4
12666,448,40.7740829972902,-74.01238511084371,0,5,2
12666,448,40.7677159934875,-73.98180057964791,0,6,4
12666,448,40.7658108931722,-73.9797861162575,0,6,0
12666,448,40.7653700556837,-73.97605687379841,0,7,1
12666,448,40.765259,-73.976405,0,21,0
12666,448,40.7653700556837,-73.97605687379841,0,23,1
12666,448,40.75686209798671,-73.99000743437921,0,23,1
12666,448,40.7827051478195,-74.0211902769318,1,0,4
12666,448,40.7740829972902,-74.01238511084371,1,0,2
12666,448,40.7813151542147,-74.02185014594019,1,8,4
12666,448,40.7740829972902,-74.01238511084371,1,8,2
12666,448,40.7561647919909,-73.99060249328609,1,8,4
12666,448,40.75047562272479,-73.9402842521667,1,8,1
12666,448,40.7449688750558,-73.93666236767059,1,9,6
12666,448,40.7514212717304,-73.942982581919,1,12,5
12666,448,40.765887,-73.976515,2,13,2
12666,448,40.7655284166496,-73.9775937133093,2,13,0
12666,448,40.7653700556837,-73.97605687379841,2,23,1
12666,448,40.7561647919909,-73.99060249328609,2,23,4
12666,448,40.75686209798671,-73.99000743437921,2,23,1
12666,448,40.7813752335407,-74.0203123607127,3,8,3
12666,448,40.7813151542147,-74.02185014594019,3,8,4
12666,448,40.75047562272479,-73.9402842521667,3,8,1
12666,448,40.7449688750558,-73.93666236767059,3,8,6
12666,448,40.751556602345296,-73.9399838447571,3,12,2
12666,448,40.7653700556837,-73.97605687379841,3,16,1
12666,448,40.7561647919909,-73.99060249328609,3,23,4
12666,448,40.7574798232461,-73.9903345534857,3,23,1
12666,448,40.7813151542147,-74.02185014594019,4,12,4
12666,448,40.7740829972902,-74.01238511084371,4,12,2
12666,448,40.7813151542147,-74.02185014594019,5,9,4
12666,448,40.7813752335407,-74.0203123607127,5,9,3
12666,448,40.7781823574828,-74.0240363043444,6,5,3
12666,448,40.765978416696,-73.98156527304751,6,6,4
12666,448,40.7658108931722,-73.9797861162575,6,6,0
12666,448,40.7653700556837,-73.97605687379841,6,8,1
12666,448,40.756774316967395,-73.991811275373,6,21,1
12668,448,40.769022681125605,-74.02479944560221,0,2,1
12668,448,40.7653700556837,-73.97605687379841,0,15,1
12668,448,40.7561647919909,-73.99060249328609,1,0,4
12668,448,40.75686209798671,-73.99000743437921,1,0,1
12668,448,40.78138010963121,-74.0203984311088,1,0,0
12668,448,40.7472244502931,-73.9438247680664,1,9,3
12668,448,40.7449688750558,-73.93666236767059,1,9,6
12668,448,40.7653700556837,-73.97605687379841,1,15,1
12668,448,40.7813151542147,-74.02185014594019,2,9,4
12668,448,40.7658108931722,-73.9797861162575,2,10,0
12668,448,40.7813151542147,-74.02185014594019,4,8,4
12668,448,40.7658108931722,-73.9797861162575,6,6,0
12668,448,40.7653700556837,-73.97605687379841,6,9,1
12669,448,40.7653700556837,-73.97605687379841,1,4,1
12669,448,40.765259,-73.976405,1,4,0
12669,448,40.7639300219095,-73.97746170919271,1,4,4
12669,448,40.7740829972902,-74.01238511084371,1,7,2
12669,448,40.769693166823295,-74.024759280349,1,8,2
12669,448,40.758195577439295,-73.994162379469,1,8,1
12669,448,40.7466392223744,-73.94554138183591,1,8,1
12669,448,40.75047562272479,-73.9402842521667,1,8,1
12669,448,40.773144574545995,-74.0271232779847,1,12,3
12669,448,40.7781823574828,-74.0240363043444,1,12,3
12669,448,40.7740829972902,-74.01238511084371,5,5,2
12669,448,40.7781823574828,-74.0240363043444,5,5,3
12669,448,40.76769339905111,-74.0221255688511,5,5,2
12669,448,40.7572212983984,-73.9915466308594,5,6,1
12669,448,40.7680332698216,-73.9818692207336,5,6,5
12669,448,40.7658108931722,-73.9797861162575,5,6,0
12669,448,40.7653700556837,-73.97605687379841,5,6,1
12669,448,40.7827051478195,-74.0211902769318,5,16,4
12669,448,40.7813151542147,-74.02185014594019,5,17,4
12669,448,40.782565189199204,-74.0210410888396,6,6,4
12669,448,40.7781823574828,-74.0240363043444,6,6,3
